Iteration,param_diffs
55,[0.8419638  0.02754104]
56,[0.64634216 0.04327017]
57,[0.6267901 0.0230943]
58,[0.5973619  0.01059926]
59,[0.66454846 0.06193864]
60,[0.6659831  0.06380856]
61,[0.6373798  0.04419839]
62,[0.59171    0.02702999]
63,[0.69030184 0.10660768]
64,[0.9004027  0.05858541]
65,[0.7586557  0.02856153]
66,[0.76311034 0.03490329]
67,[0.7930919  0.01218235]
68,[0.76166654 0.02143109]
69,[0.8875905  0.07665229]
70,[0.8709146  0.09457481]
71,[0.8881884  0.10044622]
72,[0.7281389  0.02655792]
73,[0.7477855  0.03740036]
74,[0.6336741  0.02963507]
75,[0.556225   0.01051998]
76,[0.55648214 0.0102669 ]
77,[0.6412589  0.04150999]
78,[0.5784806  0.08241761]
79,[0.3985986  0.02896178]
80,[0.28583968 0.08013058]
81,[0.24474844 0.03761148]
82,[0.28210962 0.03158593]
83,[0.5097971  0.21067667]
84,[0.55243564 0.15790439]
85,[0.48095268 0.12130272]
86,[0.46845725 0.11408091]
87,[0.45935878 0.12760246]
88,[0.46487135 0.12955117]
89,[0.47381353 0.12132871]
90,[0.5159229  0.15937746]
91,[0.5332092  0.14216125]
92,[0.58425605 0.16031218]
93,[0.77818584 0.29105198]
94,[0.77595   0.2939725]
95,[0.76128924 0.3128302 ]
96,[0.7015341  0.24903119]
97,[0.67127866 0.279431  ]
98,[0.6105976  0.21881747]
99,[0.60312814 0.21608245]
100,[0.5777099  0.20314324]
101,[0.6018067  0.17826939]
102,[0.6045995  0.17997408]
103,[0.693383   0.22829759]
