Iteration,param_diffs
1,[0.27208066 1.8675592 ]
2,[0.02755946 1.5431669 ]
3,[0.24464047 1.3963485 ]
4,[0.04801399 1.3522646 ]
5,[0.1572254 1.3487364]
6,[0.28780544 1.2807338 ]
7,[0.3242902 1.2826735]
8,[0.00679673 0.7500709 ]
9,[0.05951646 1.197812  ]
10,[0.10387963 1.1713476 ]
11,[0.41229197 0.96239525]
12,[0.28860962 0.7642387 ]
13,[0.37516528 0.7490753 ]
14,[0.16788632 0.9377668 ]
15,[0.48105556 0.6531929 ]
16,[0.5477242 0.6368352]
17,[0.02399575 0.60958326]
18,[0.49586564 0.31201887]
19,[0.46445823 0.29824513]
20,[0.5954168  0.06278968]
21,[0.62252045 0.05045956]
22,[0.7224205  0.02955425]
23,[0.726689   0.03654361]
24,[0.6124651  0.09216583]
25,[0.493285   0.14680481]
26,[0.26666066 0.5799608 ]
27,[0.64737874 0.31358606]
28,[0.5236244 0.4601571]
29,[0.4145822 0.5020787]
30,[0.4432972 0.4858055]
31,[0.4479904  0.48510462]
32,[0.20013024 0.49525678]
33,[0.15573595 0.5288782 ]
34,[0.04272616 0.524661  ]
35,[0.11095596 0.46813965]
36,[0.06236794 0.4376911 ]
37,[0.09370585 0.47713405]
38,[0.06933379 0.44448602]
39,[0.12935068 0.4908502 ]
40,[0.11217007 0.49065048]
41,[0.31307772 0.5653144 ]
42,[0.30347097 0.5730333 ]
43,[0.301361  0.5766063]
44,[0.39416546 0.59110844]
45,[0.38814646 0.5866797 ]
46,[0.1075303  0.36382055]
47,[0.07570937 0.36436695]
48,[0.09892667 0.3558759 ]
49,[0.16313563 0.7075813 ]
50,[0.239441   0.83505803]
51,[0.31318656 0.8637456 ]
52,[0.33701852 0.8918174 ]
53,[0.26992387 0.86200535]
54,[0.37061626 0.74770594]
55,[0.39172345 0.7471056 ]
56,[0.25289917 0.743294  ]
57,[0.11747989 0.6448641 ]
58,[0.09570435 0.6080035 ]
59,[0.13080911 0.59637845]
60,[0.17929232 0.5528974 ]
61,[0.257613   0.53062546]
62,[0.32208693 0.51184887]
63,[0.34090036 0.49110574]
64,[0.42233524 0.45467883]
65,[0.4731357 0.4168247]
66,[0.4829318 0.4117186]
67,[0.48672113 0.40593708]
68,[0.5082269  0.39259046]
69,[0.4145078  0.16661716]
70,[0.35317084 0.1961016 ]
71,[0.3200491  0.18936461]
72,[0.26862088 0.20421708]
73,[0.18006767 0.21922028]
74,[0.12767246 0.22461724]
75,[0.19831449 0.22960758]
76,[0.16973254 0.23526734]
77,[0.16659579 0.23369509]
78,[0.17397791 0.22360641]
79,[0.18265808 0.21720254]
80,[0.14912717 0.22117078]
81,[0.05859961 0.04436344]
82,[0.06989652 0.04670012]
83,[0.06603732 0.04535401]
84,[0.09248441 0.06233776]
85,[0.16776815 0.04768342]
86,[0.14487147 0.03175855]
87,[0.16988403 0.01630032]
88,[0.17463855 0.01595104]
89,[2.3264936e-01 2.1588802e-04]
90,[0.35089535 0.01334369]
91,[0.34323794 0.00120211]
92,[0.33927932 0.00129032]
93,[0.25441375 0.04073942]
94,[0.23072267 0.03244281]
95,[0.21373805 0.01908088]
96,[0.26894128 0.04401815]
97,[0.27479392 0.04224867]
98,[0.32884967 0.02602637]
99,[0.29694816 0.05988467]
0,[0.8859122  0.69970125]
1,[0.33924636 0.72215486]
2,[0.27180326 0.7468901 ]
3,[0.0325609  0.74652314]
4,[0.13388115 0.80400574]
5,[0.20393622 0.85846746]
