Iteration,param_diffs
15,[0.        1.2294726]
16,[0.        1.3071752]
17,[0.        1.3203565]
18,[0.       1.286932]
19,[0.        1.3980683]
20,[0.        1.4745102]
21,[0.        1.4716783]
22,[0.        1.3182015]
23,[0.        1.1502557]
24,[0.       1.274704]
25,[0.       1.273403]
26,[0.        1.1001363]
27,[0.        1.1872387]
28,[0.        1.2136474]
29,[0.        1.0335727]
30,[0.        1.0344069]
31,[0.         0.83057266]
32,[0.        0.8312039]
33,[0.        0.9884269]
34,[0.        0.9676213]
35,[0.        0.9708771]
36,[0.         0.68533134]
37,[0.        0.6883124]
38,[0.        0.7002363]
39,[0.         0.53431964]
40,[0.        0.5342325]
41,[0.         0.49424124]
42,[0.         0.54994893]
43,[0.         0.00169611]
44,[0.         0.03418076]
45,[0.        0.4408766]
46,[0.        0.4431317]
47,[0.        0.3584844]
48,[0.        0.3161931]
49,[0.         0.31492054]
50,[0.         0.31113338]
51,[0.         0.16888118]
52,[0.        0.1678617]
53,[0.         0.20099866]
54,[0.         0.22089791]
55,[0.        0.4494934]
56,[0.         0.44555867]
57,[0.         0.55716574]
58,[0.        0.5624323]
59,[0.        0.5897095]
60,[0.        0.5703783]
61,[0.         0.69379926]
62,[0.        0.7176976]
63,[0.         0.98599553]
64,[0.        0.8994317]
65,[0.        0.8701377]
66,[0.         0.91120267]
67,[0.         0.90116787]
68,[0.        0.9789107]
69,[0.         0.93244326]
70,[0.        0.9535433]
71,[0.         0.95003915]
72,[0.        0.9522538]
73,[0.        0.9531398]
74,[0.         0.98388195]
75,[0.        1.1034434]
76,[0.        1.0953841]
77,[0.        1.0678723]
78,[0.        1.0873945]
79,[0.        1.0755699]
80,[0.        1.0216987]
81,[0.        1.0436254]
82,[0.        1.0637608]
83,[0.        2.1250267]
84,[0.       2.118281]
85,[0.        2.1167712]
86,[0.        2.1190226]
87,[0.        2.1105866]
88,[0.        2.0978897]
89,[0.        2.1281416]
90,[0.        2.1405962]
91,[0.       2.068692]
92,[0.        1.7507148]
93,[0.        1.7515318]
94,[0.       1.771882]
95,[0.        1.6878374]
96,[0.        1.7474787]
97,[0.        1.7175386]
98,[0.        1.7087088]
99,[0.        1.7066014]
0,[0.        1.0901965]
1,[0.         0.95297825]
2,[0.        0.9355344]
3,[0.       0.786888]
4,[0.        0.7723401]
5,[0.        0.8145246]
6,[0.       0.789771]
7,[0.        0.9082623]
8,[0.         0.84913766]
9,[0.       0.827879]
10,[0.       1.018309]
11,[0.        0.9532761]
12,[0.         0.92057717]
13,[0.        0.9332386]
14,[0.        0.8830476]
15,[0.         0.86613166]
16,[0.         0.88815445]
17,[0.        0.8558011]
18,[0.        0.0689652]
19,[0.         0.18667543]
20,[0.         0.13405836]
21,[0.         0.13269961]
22,[0.         0.06253338]
23,[0.         0.03965712]
24,[0.         0.02585161]
25,[0.         0.08649349]
26,[0.         0.02623117]
27,[0.         0.02343547]
28,[0.         0.22485328]
29,[0.        0.2143811]
30,[0.         0.38140094]
31,[0.        0.3902614]
32,[0.        0.3847369]
33,[0.         0.27784634]
34,[0.         0.21088278]
35,[0.         0.19463718]
36,[0.         0.13616216]
37,[0.         0.16908276]
38,[0.         0.18084121]
39,[0.         0.19821334]
40,[0.        0.2606989]
41,[0.        0.6948259]
42,[0.         0.69383705]
43,[0.         0.70678794]
44,[0.       0.704064]
45,[0.         0.73817873]
46,[0.         0.76622176]
47,[0.        0.7537072]
48,[0.        0.7030628]
49,[0.         0.68457854]
50,[0.         0.62640595]
51,[0.         0.74111605]
52,[0.         0.75405836]
53,[0.        0.7506999]
54,[0.        0.6055423]
55,[0.         0.58439624]
56,[0.         0.76428103]
57,[0.         0.60615635]
58,[0.        0.2709689]
59,[0.         0.32196605]
60,[0.         0.32378983]
61,[0.         0.38925815]
62,[0.         0.36286068]
63,[0.         0.35960805]
64,[0.        0.3991965]
65,[0.         0.48105896]
66,[0.         0.42367125]
67,[0.        0.5517181]
68,[0.         0.49480832]
69,[0.         0.49148214]
70,[0.         0.51136696]
71,[0.        0.3734591]
72,[0.        0.4029585]
73,[0.         0.39286757]
74,[0.         0.27213728]
75,[0.         0.27361333]
76,[0.         0.26029432]
