Iteration,param_diffs
23,[1.8597943 1.0924847]
24,[1.7296073 1.0521183]
25,[1.5443372 1.0112188]
26,[1.1639206 0.8340012]
27,[1.2192643 0.8420589]
28,[1.0967925 0.7753471]
29,[1.0464367  0.77811265]
30,[0.72137773 0.56035316]
31,[0.3879634  0.31218088]
32,[0.57203984 0.30612016]
33,[0.60149974 0.28741968]
34,[0.59035754 0.29218757]
35,[0.6099347 0.2821474]
36,[0.57480174 0.30182815]
37,[0.73427886 0.41329348]
38,[0.6869381  0.42682552]
39,[0.7187941 0.42952  ]
40,[0.7619966  0.40365458]
41,[0.7621045  0.40357506]
42,[0.77270764 0.4012599 ]
43,[0.8674836  0.39263153]
44,[0.8942054  0.37110496]
45,[0.98687506 0.41788864]
46,[0.96941984 0.41864765]
47,[0.9291592 0.4254098]
48,[0.882259  0.4312997]
49,[0.93481606 0.4128052 ]
50,[0.95186144 0.40505373]
51,[0.8377166  0.36789978]
52,[0.86251104 0.36027038]
53,[0.6816214  0.29494345]
54,[0.660813   0.28876126]
55,[0.3384363  0.06755614]
56,[0.92652917 0.3584572 ]
57,[0.9183612  0.36409342]
58,[0.6294996  0.24756801]
59,[0.36592513 0.14950478]
60,[0.2630431 0.1270777]
61,[0.22651765 0.1202203 ]
62,[0.35090956 0.13649619]
63,[0.4347992  0.14987087]
64,[0.6024522  0.22627473]
65,[0.58296764 0.2257663 ]
66,[0.3807255  0.22536933]
67,[0.5146764  0.22236454]
68,[0.4264831  0.14596951]
69,[0.41851255 0.14989364]
70,[0.45661628 0.14803994]
71,[0.45261177 0.14531088]
72,[0.21492215 0.00743079]
73,[0.18534397 0.00684029]
74,[0.20386705 0.01465654]
75,[0.51883316 0.294338  ]
76,[0.50305444 0.29876375]
77,[0.5263703 0.2935598]
78,[0.57329166 0.27510977]
79,[0.56943035 0.27626503]
80,[0.52966684 0.28576624]
81,[0.55768424 0.27679884]
82,[0.46952426 0.28325808]
83,[0.4992879  0.27858794]
84,[0.6012115 0.2860942]
85,[0.6870891 0.2760744]
86,[0.69801897 0.27714264]
87,[0.70699847 0.27588117]
88,[0.71460277 0.2716186 ]
89,[0.71583307 0.27129138]
90,[0.7270793  0.26374793]
91,[0.72829694 0.26351583]
92,[0.7032512 0.2655089]
93,[0.71636486 0.25759244]
94,[0.7334875 0.2508421]
95,[0.7562958  0.24717939]
96,[0.7319237  0.25628626]
97,[0.7294234 0.257689 ]
98,[0.75839454 0.2758088 ]
